"YEARMODA","DATE","Date","Year","Month","Day","Tmin","Tmax","Tmean","Prec","Tmax_source","Tmin_source","no_Tmin","no_Tmax"
20091209,2009-12-09 12:00:00,"2009-12-09 12:00:00",2009,12,9,4.5,6.222,5.444,NA,NA,NA,FALSE,FALSE
20091210,2009-12-10 12:00:00,"2009-12-10 12:00:00",2009,12,10,5,6,5.5,NA,NA,NA,FALSE,FALSE
20091211,2009-12-11 12:00:00,"2009-12-11 12:00:00",2009,12,11,1.889,6,4.333,NA,NA,NA,FALSE,FALSE
20091212,2009-12-12 12:00:00,"2009-12-12 12:00:00",2009,12,12,-1,4,2.389,NA,NA,NA,FALSE,FALSE
20091213,2009-12-13 12:00:00,"2009-12-13 12:00:00",2009,12,13,-2,2,0.167,NA,NA,NA,FALSE,FALSE
20091214,2009-12-14 12:00:00,"2009-12-14 12:00:00",2009,12,14,-5,2,-0.556,0,NA,NA,FALSE,FALSE
20091215,2009-12-15 12:00:00,"2009-12-15 12:00:00",2009,12,15,-4.111,0,-1.944,0,NA,NA,FALSE,FALSE
20091216,2009-12-16 12:00:00,"2009-12-16 12:00:00",2009,12,16,-2,0,-1.056,NA,NA,NA,FALSE,FALSE
20091217,2009-12-17 12:00:00,"2009-12-17 12:00:00",2009,12,17,-4,-2,-2.556,NA,NA,NA,FALSE,FALSE
20091218,2009-12-18 12:00:00,"2009-12-18 12:00:00",2009,12,18,-7,-1,-2.833,NA,NA,NA,FALSE,FALSE
20091219,2009-12-19 12:00:00,"2009-12-19 12:00:00",2009,12,19,-11,-6.889,-8.167,NA,NA,NA,FALSE,FALSE
20091220,2009-12-20 12:00:00,"2009-12-20 12:00:00",2009,12,20,-10,-7,-8.278,NA,NA,NA,FALSE,FALSE
20091221,2009-12-21 12:00:00,"2009-12-21 12:00:00",2009,12,21,-7.5,-2.5,-5.167,NA,NA,NA,FALSE,FALSE
20091222,2009-12-22 12:00:00,"2009-12-22 12:00:00",2009,12,22,-3,1.278,-0.833,NA,NA,NA,FALSE,FALSE
20091223,2009-12-23 12:00:00,"2009-12-23 12:00:00",2009,12,23,-3,0.222,-0.444,0,NA,NA,FALSE,FALSE
20091224,2009-12-24 12:00:00,"2009-12-24 12:00:00",2009,12,24,-5.278,1.111,-1.944,0,NA,NA,FALSE,FALSE
20091225,2009-12-25 12:00:00,"2009-12-25 12:00:00",2009,12,25,0,2.111,1.111,NA,NA,NA,FALSE,FALSE
20091226,2009-12-26 12:00:00,"2009-12-26 12:00:00",2009,12,26,2,5,3.333,NA,NA,NA,FALSE,FALSE
20091227,2009-12-27 12:00:00,"2009-12-27 12:00:00",2009,12,27,3,5,3.778,NA,NA,NA,FALSE,FALSE
20091228,2009-12-28 12:00:00,"2009-12-28 12:00:00",2009,12,28,-5,5,1.611,NA,NA,NA,FALSE,FALSE
20091229,2009-12-29 12:00:00,"2009-12-29 12:00:00",2009,12,29,-5,0.278,-2.778,0,NA,NA,FALSE,FALSE
20091230,2009-12-30 12:00:00,"2009-12-30 12:00:00",2009,12,30,-1.5,2.278,0.889,NA,NA,NA,FALSE,FALSE
20091231,2009-12-31 12:00:00,"2009-12-31 12:00:00",2009,12,31,-1.5,1.111,-0.111,0,NA,NA,FALSE,FALSE
20100101,2010-01-01 12:00:00,"2010-01-01 12:00:00",2010,1,1,-5,-2,-3.056,0,NA,NA,FALSE,FALSE
20100102,2010-01-02 12:00:00,"2010-01-02 12:00:00",2010,1,2,-6.722,-2,-3.833,NA,NA,NA,FALSE,FALSE
20100103,2010-01-03 12:00:00,"2010-01-03 12:00:00",2010,1,3,-17,-2.778,-7.778,NA,NA,NA,FALSE,FALSE
20100104,2010-01-04 12:00:00,"2010-01-04 12:00:00",2010,1,4,-7,-1,-3.056,NA,NA,NA,FALSE,FALSE
20100105,2010-01-05 12:00:00,"2010-01-05 12:00:00",2010,1,5,-3,-1.611,-2.111,NA,NA,NA,FALSE,FALSE
20100106,2010-01-06 12:00:00,"2010-01-06 12:00:00",2010,1,6,-7,-2,-4.278,NA,NA,NA,FALSE,FALSE
20100107,2010-01-07 12:00:00,"2010-01-07 12:00:00",2010,1,7,-9,-2,-4.778,NA,NA,NA,FALSE,FALSE
20100108,2010-01-08 12:00:00,"2010-01-08 12:00:00",2010,1,8,-11.389,-3,-6.056,0,NA,NA,FALSE,FALSE
20100109,2010-01-09 12:00:00,"2010-01-09 12:00:00",2010,1,9,-7,-1,-3,NA,NA,NA,FALSE,FALSE
20100110,2010-01-10 12:00:00,"2010-01-10 12:00:00",2010,1,10,-1.111,0.222,-0.444,NA,NA,NA,FALSE,FALSE
20100111,2010-01-11 12:00:00,"2010-01-11 12:00:00",2010,1,11,-2.111,0.111,-1,NA,NA,NA,FALSE,FALSE
20100112,2010-01-12 12:00:00,"2010-01-12 12:00:00",2010,1,12,-2.389,0,-1.833,NA,NA,NA,FALSE,FALSE
20100113,2010-01-13 12:00:00,"2010-01-13 12:00:00",2010,1,13,-3,-1,-1.667,0,NA,NA,FALSE,FALSE
20100114,2010-01-14 12:00:00,"2010-01-14 12:00:00",2010,1,14,-2,-1,-1.556,NA,NA,NA,FALSE,FALSE
20100115,2010-01-15 12:00:00,"2010-01-15 12:00:00",2010,1,15,-3,-2,-2.222,NA,NA,NA,FALSE,FALSE
20100116,2010-01-16 12:00:00,"2010-01-16 12:00:00",2010,1,16,-2.111,-1,-1.611,0,NA,NA,FALSE,FALSE
20100117,2010-01-17 12:00:00,"2010-01-17 12:00:00",2010,1,17,-4.222,-1.778,-2.389,NA,NA,NA,FALSE,FALSE
20100118,2010-01-18 12:00:00,"2010-01-18 12:00:00",2010,1,18,-6,0.222,-3.5,NA,NA,NA,FALSE,FALSE
20100119,2010-01-19 12:00:00,"2010-01-19 12:00:00",2010,1,19,-1,1,-0.278,NA,NA,NA,FALSE,FALSE
20100120,2010-01-20 12:00:00,"2010-01-20 12:00:00",2010,1,20,-4,0.222,-1.111,NA,NA,NA,FALSE,FALSE
20100121,2010-01-21 12:00:00,"2010-01-21 12:00:00",2010,1,21,-9,-3,-5.444,NA,NA,NA,FALSE,FALSE
20100122,2010-01-22 12:00:00,"2010-01-22 12:00:00",2010,1,22,-8,-5,-6.444,0,NA,NA,FALSE,FALSE
20100123,2010-01-23 12:00:00,"2010-01-23 12:00:00",2010,1,23,-9,-5.778,-7.444,0,NA,NA,FALSE,FALSE
20100124,2010-01-24 12:00:00,"2010-01-24 12:00:00",2010,1,24,-10,-7,-8.611,0,NA,NA,FALSE,FALSE
20100125,2010-01-25 12:00:00,"2010-01-25 12:00:00",2010,1,25,-12.278,-4,-7.333,0,NA,NA,FALSE,FALSE
20100126,2010-01-26 12:00:00,"2010-01-26 12:00:00",2010,1,26,-15,-3,-10.056,0,NA,NA,FALSE,FALSE
20100127,2010-01-27 12:00:00,"2010-01-27 12:00:00",2010,1,27,-12,3,-3.056,NA,NA,NA,FALSE,FALSE
20100128,2010-01-28 12:00:00,"2010-01-28 12:00:00",2010,1,28,-2,2,0.833,0,NA,NA,FALSE,FALSE
20100129,2010-01-29 12:00:00,"2010-01-29 12:00:00",2010,1,29,-2,0.111,-0.778,NA,NA,NA,FALSE,FALSE
20100130,2010-01-30 12:00:00,"2010-01-30 12:00:00",2010,1,30,-10,-2,-5.333,NA,NA,NA,FALSE,FALSE
20100131,2010-01-31 12:00:00,"2010-01-31 12:00:00",2010,1,31,-4,1,-0.667,NA,NA,NA,FALSE,FALSE
20100201,2010-02-01 12:00:00,"2010-02-01 12:00:00",2010,2,1,-11,0.389,-3,NA,NA,NA,FALSE,FALSE
20100202,2010-02-02 12:00:00,"2010-02-02 12:00:00",2010,2,2,-8,1.222,-1.5,NA,NA,NA,FALSE,FALSE
20100203,2010-02-03 12:00:00,"2010-02-03 12:00:00",2010,2,3,-2.5,2,-0.222,NA,NA,NA,FALSE,FALSE
20100204,2010-02-04 12:00:00,"2010-02-04 12:00:00",2010,2,4,-3,1.389,0,NA,NA,NA,FALSE,FALSE
20100205,2010-02-05 12:00:00,"2010-02-05 12:00:00",2010,2,5,0.778,3,1.667,0,NA,NA,FALSE,FALSE
20100206,2010-02-06 12:00:00,"2010-02-06 12:00:00",2010,2,6,-2,1,-1,0,NA,NA,FALSE,FALSE
20100207,2010-02-07 12:00:00,"2010-02-07 12:00:00",2010,2,7,-4,-1.611,-2.389,0,NA,NA,FALSE,FALSE
20100208,2010-02-08 12:00:00,"2010-02-08 12:00:00",2010,2,8,-6,-3.889,-4.444,NA,NA,NA,FALSE,FALSE
20100209,2010-02-09 12:00:00,"2010-02-09 12:00:00",2010,2,9,-6.111,-3,-5,NA,NA,NA,FALSE,FALSE
20100210,2010-02-10 12:00:00,"2010-02-10 12:00:00",2010,2,10,-4,-2,-2.778,NA,NA,NA,FALSE,FALSE
20100211,2010-02-11 12:00:00,"2010-02-11 12:00:00",2010,2,11,-9,-3,-5,0,NA,NA,FALSE,FALSE
20100212,2010-02-12 12:00:00,"2010-02-12 12:00:00",2010,2,12,-8,-1.722,-3.722,0,NA,NA,FALSE,FALSE
20100213,2010-02-13 12:00:00,"2010-02-13 12:00:00",2010,2,13,-4.222,-2,-3.444,NA,NA,NA,FALSE,FALSE
20100214,2010-02-14 12:00:00,"2010-02-14 12:00:00",2010,2,14,-4.111,-1,-2.444,NA,NA,NA,FALSE,FALSE
20100215,2010-02-15 12:00:00,"2010-02-15 12:00:00",2010,2,15,-4.111,-2,-3.389,0,NA,NA,FALSE,FALSE
20100216,2010-02-16 12:00:00,"2010-02-16 12:00:00",2010,2,16,-7,-0.778,-3.333,NA,NA,NA,FALSE,FALSE
20100217,2010-02-17 12:00:00,"2010-02-17 12:00:00",2010,2,17,-9,-0.722,-3.778,0,NA,NA,FALSE,FALSE
